1 	 mariotanaka 	 0 	 0 	 8 	 0 	 男性
2 	 voyage 	 28 	 27 	 0 	 6 	 女性
3 	 ウルリッヒ2 	 62 	 53 	 1 	 13 	 男性 - 東京都
4 	 dfk 	 47 	 36 	 0 	 13 	 男性 - 東京都
5 	 まち 	 2 	 2 	 0 	 0 	 なし
6 	 1 	 20 	 16 	 0 	 3 	 なし
7 	 pastis 	 1 	 1 	 0 	 0 	 女性 - 愛知県 (1974年生まれ)
8 	 支店長 	 23 	 20 	 0 	 2 	 大阪府
9 	 らーめん「じらう」 	 2 	 2 	 0 	 0 	 男性
10 	 Moraliss 	 27 	 20 	 0 	 2 	 男性 - 東京都
11 	 さく 	 2 	 2 	 0 	 0 	 なし
13 	 gataboo 	 0 	 0 	 0 	 0 	 なし
14 	 ima 	 0 	 0 	 0 	 0 	 なし
15 	 MaiaM 	 5 	 2 	 0 	 0 	 男性 - 大阪府
16 	 わたなへ 	 0 	 0 	 0 	 0 	 なし
17 	 よいしょ 	 2 	 2 	 0 	 1 	 なし
18 	 まさゆき 	 0 	 0 	 0 	 0 	 なし
19 	 VUM 	 976 	 658 	 0 	 247 	 男性 - 神奈川県
20 	 BAN 	 12 	 7 	 0 	 2 	 なし
21 	 daiju 	 1 	 1 	 0 	 0 	 なし
22 	 JACK 	 10 	 9 	 0 	 0 	 男性
23 	 tsu 	 0 	 0 	 0 	 0 	 なし
24 	 ウェラムＢＣ 	 146 	 101 	 0 	 48 	 男性 - 東京都
25 	 244 	 3 	 3 	 0 	 0 	 男性 - 東京都 (1978年生まれ)
26 	 もちやん 	 0 	 0 	 0 	 0 	 なし
27 	 エドガー 	 2 	 1 	 0 	 0 	 なし
28 	 けんこち 	 3 	 2 	 0 	 0 	 男性 - 東京都
29 	 hatman 	 0 	 0 	 0 	 0 	 なし
30 	 二世 	 0 	 0 	 0 	 0 	 男性
31 	 うどん派 	 0 	 0 	 0 	 0 	 男性 - 京都府
33 	 黒猫 	 0 	 0 	 0 	 0 	 なし
34 	 うしぞう 	 9 	 9 	 0 	 1 	 なし
35 	 KaZ 	 0 	 0 	 0 	 0 	 なし
36 	 hoo 	 0 	 0 	 0 	 0 	 なし
37 	 bonnet 	 0 	 0 	 0 	 0 	 なし
38 	 ジャック 	 0 	 0 	 0 	 0 	 なし
39 	 EQ 	 0 	 0 	 0 	 0 	 なし
40 	 うり 	 0 	 0 	 0 	 0 	 なし
41 	 じゃん王 	 0 	 0 	 0 	 0 	 男性 - 埼玉県
42 	 まささん 	 2 	 2 	 0 	 0 	 男性 - 東京都
43 	 328GTB 	 555 	 315 	 2 	 1034 	 群馬県
44 	 ぴゅんぴゅん丸 	 0 	 0 	 0 	 0 	 なし
45 	 竹中信方 	 0 	 0 	 0 	 0 	 なし
47 	 ラーメンマ 	 0 	 0 	 0 	 0 	 男性 - 東京都
48 	 ウブ 	 0 	 0 	 0 	 0 	 なし
49 	 ito 	 0 	 0 	 0 	 0 	 なし
50 	 yukite 	 0 	 0 	 0 	 0 	 なし
51 	 KAZ 	 2 	 2 	 0 	 0 	 男性 - 神奈川県 (1967年生まれ)
52 	 マンボー 	 0 	 0 	 0 	 0 	 なし
53 	 YasQ 	 1 	 1 	 0 	 0 	 なし
54 	 つけ 	 0 	 0 	 0 	 0 	 なし
55 	 ハンサム仮面 	 5 	 5 	 0 	 2 	 男性 - 千葉県 (1974年生まれ)
56 	 mocopapa 	 2100 	 893 	 4 	 20296 	 男性 - 埼玉県 (1953年生まれ)
57 	 mogura- 	 0 	 0 	 0 	 0 	 なし
58 	 ぴょんこ 	 0 	 0 	 0 	 0 	 女性 - 東京都 (1982年生まれ)
59 	 kattun 	 1 	 1 	 0 	 0 	 なし
60 	 hideki11 	 0 	 0 	 0 	 0 	 なし
61 	 kazz 	 1 	 1 	 0 	 0 	 なし
62 	 やかあこ 	 0 	 0 	 0 	 0 	 なし
63 	 kokki- 	 1 	 1 	 0 	 0 	 なし
64 	 ちんた 	 0 	 0 	 0 	 0 	 なし
65 	 マークィー 	 0 	 0 	 0 	 0 	 なし
66 	 md_c93 	 0 	 0 	 0 	 0 	 なし
67 	 マーゴ教 	 145 	 89 	 1 	 21 	 男性 - 埼玉県
68 	 perkeo 	 0 	 0 	 0 	 0 	 なし
69 	 ぐらすわんだー 	 0 	 0 	 0 	 0 	 なし
70 	 Gocky 	 0 	 0 	 0 	 0 	 なし
71 	 tecno 	 0 	 0 	 0 	 0 	 男性 - 東京都
72 	 小滝詠一 	 75 	 44 	 0 	 28 	 男性
73 	 トップ幸吉 	 0 	 0 	 0 	 0 	 なし
74 	 ウジケン 	 1 	 1 	 0 	 0 	 なし
75 	 zer0yk20 	 0 	 0 	 0 	 0 	 なし
76 	 マル 	 75 	 70 	 0 	 5 	 男性 - 広島県
77 	 か。 	 8 	 8 	 0 	 0 	 女性 - 京都府
78 	 フラン・スパン 	 19 	 16 	 0 	 0 	 男性
79 	 ふっきー 	 0 	 0 	 0 	 0 	 なし
81 	 キラリパパ 	 0 	 0 	 0 	 0 	 なし
83 	 抹茶 	 6 	 6 	 0 	 2 	 男性 - 京都府
84 	 Chaborin 	 0 	 0 	 0 	 0 	 なし
85 	 ながっちゃん 	 0 	 0 	 0 	 0 	 なし
86 	 namesan01 	 0 	 0 	 0 	 0 	 男性 - 群馬県
87 	 りょう 	 8 	 8 	 0 	 3 	 男性 - 奈良県
88 	 のり 	 1 	 1 	 0 	 0 	 男性 - 東京都
89 	 STORM RX2 	 0 	 0 	 0 	 0 	 東京都
90 	 Kemeko 	 0 	 0 	 0 	 0 	 なし
91 	 福ぐるめ 	 1 	 1 	 0 	 0 	 男性 - 福岡県
92 	 BOSS 	 0 	 0 	 0 	 0 	 なし
93 	 たくや 	 0 	 0 	 0 	 0 	 大阪府
94 	 MM 	 0 	 0 	 0 	 0 	 なし
95 	 ゴワス 	 0 	 0 	 0 	 0 	 なし
96 	 studio-tko 	 0 	 0 	 0 	 0 	 なし
97 	 dseg 	 0 	 0 	 0 	 0 	 なし
98 	 TQ 	 0 	 0 	 0 	 0 	 なし
99 	 のぎく 	 0 	 0 	 0 	 0 	 なし
100 	 kozy 	 0 	 0 	 0 	 0 	 なし
101 	 houmatsu 	 0 	 0 	 0 	 0 	 なし
102 	 takemi 	 2 	 2 	 0 	 0 	 なし
103 	 フーリュー 	 0 	 0 	 0 	 0 	 なし
104 	 gate 	 0 	 0 	 0 	 0 	 なし
105 	 うーたん 	 18 	 15 	 0 	 2 	 男性 (2002年生まれ)
106 	 蔵人 	 0 	 0 	 0 	 0 	 なし
107 	 カカロット 	 1 	 1 	 0 	 0 	 なし
108 	 よさぴー 	 3 	 3 	 0 	 0 	 なし
109 	 IKU 	 0 	 0 	 0 	 0 	 なし
110 	 たけ 	 0 	 0 	 0 	 0 	 なし
111 	 でぶひで555 	 9 	 9 	 4 	 1 	 男性 - 東京都
112 	 yappi 	 0 	 0 	 0 	 0 	 なし
