20001 	 KiS 	 0 	 0 	 0 	 0 	 なし
20002 	 ダルさま 	 0 	 0 	 0 	 0 	 なし
20003 	 FG 	 0 	 0 	 0 	 0 	 千葉県
20004 	 あ 	 0 	 0 	 0 	 0 	 なし
20005 	 ubui 	 0 	 0 	 0 	 0 	 なし
20006 	 ユズキング 	 0 	 0 	 0 	 0 	 なし
20007 	 がるる 	 0 	 0 	 0 	 0 	 なし
20008 	 zuka 	 0 	 0 	 0 	 0 	 なし
20009 	 kenken88 	 0 	 0 	 0 	 0 	 なし
20010 	 chi-ca* 	 0 	 0 	 0 	 0 	 なし
20011 	 なおとも 	 0 	 0 	 0 	 0 	 なし
20012 	 にしはじめ 	 0 	 0 	 0 	 0 	 なし
20013 	 一般人 	 3 	 3 	 0 	 0 	 なし
20014 	 ドヒー 	 1 	 1 	 0 	 1 	 男性 - 千葉県 (1986年生まれ)
20015 	 ゆう 	 0 	 0 	 0 	 0 	 なし
20016 	 さけでりっく 	 0 	 0 	 0 	 0 	 なし
20017 	 kunchan 	 0 	 0 	 0 	 0 	 なし
20018 	 pizz 	 0 	 0 	 0 	 0 	 なし
20019 	 newnobu 	 2 	 2 	 0 	 0 	 なし
20020 	 20021 	 fijifuji 	 0 	 0 	 0 	 0 	 なし
20022 	 shun6034 	 0 	 0 	 0 	 0 	 なし
20023 	 こんこん 	 0 	 0 	 0 	 0 	 なし
20024 	 KO11 	 0 	 0 	 0 	 0 	 なし
20025 	 tciel 	 0 	 0 	 0 	 0 	 なし
20026 	 lalamoo 	 0 	 0 	 0 	 0 	 なし
20027 	 k.k 	 67 	 30 	 3 	 28 	 男性 - 千葉県 (1961年生まれ)
20028 	 yoshitama 	 3 	 3 	 0 	 0 	 男性 - 群馬県
20029 	 小籠包 	 0 	 0 	 0 	 0 	 なし
20030 	 daishin6 	 0 	 0 	 0 	 0 	 なし
20031 	 soso 	 0 	 0 	 0 	 0 	 なし
20032 	 ききん 	 1 	 1 	 0 	 0 	 なし
20033 	 kirishima 	 1 	 1 	 0 	 0 	 なし
20034 	 きみけん 	 6 	 6 	 0 	 0 	 男性
20035 	 やしろん 	 0 	 0 	 0 	 0 	 なし
20036 	 あぱせんくん 	 0 	 0 	 0 	 0 	 なし
20037 	 まー 	 0 	 0 	 0 	 0 	 なし
20038 	 しんたた 	 450 	 324 	 0 	 65 	 男性 - 神奈川県 (1973年生まれ)
20039 	 マーマン 	 0 	 0 	 0 	 0 	 なし
20040 	 がた 	 0 	 0 	 0 	 0 	 なし
20041 	 たけしげる 	 1 	 1 	 0 	 0 	 男性 - 東京都 (1980年生まれ)
20042 	 ｽｶｲﾗ 	 0 	 0 	 0 	 0 	 なし
20043 	 やまナこ 	 6 	 6 	 0 	 8 	 男性 - 千葉県
20044 	 めぐぺぐ 	 0 	 0 	 0 	 0 	 なし
20045 	 ゴ 	 0 	 0 	 0 	 0 	 なし
20046 	 Fenrir 	 0 	 0 	 0 	 0 	 なし
20047 	 kingkizer 	 0 	 0 	 0 	 0 	 男性 - 栃木県 (1956年生まれ)
20048 	 mimimi 	 25 	 20 	 0 	 7 	 男性 - 埼玉県
20049 	 mdl 	 0 	 0 	 0 	 0 	 なし
20050 	 タカタ 	 1 	 1 	 0 	 0 	 なし
20051 	 ゆう 	 6 	 5 	 0 	 0 	 なし
20052 	 okmt2000 	 0 	 0 	 0 	 0 	 なし
20053 	 けん 	 0 	 0 	 0 	 0 	 なし
20054 	 yu1 	 2 	 2 	 0 	 0 	 なし
20055 	 zyotaro 	 0 	 0 	 0 	 0 	 なし
