40001 	 1914クリスティン 	 0 	 0 	 0 	 0 	 男性 - 東京都
40002 	 ざんぼパパ 	 0 	 0 	 0 	 0 	 なし
40003 	 かず 	 0 	 0 	 0 	 0 	 なし
40004 	 ねこEZLee 	 25 	 25 	 1 	 2 	 男性 - 東京都
40005 	 ぷらてぃ 	 2 	 2 	 0 	 1 	 なし
40006 	 ama_su 	 0 	 0 	 0 	 0 	 なし
40007 	 護堂 	 0 	 0 	 0 	 0 	 なし
40008 	 ｘｙｚ 	 0 	 0 	 0 	 0 	 なし
40009 	 モンゴリマン 	 388 	 319 	 0 	 81 	 男性 - 埼玉県
40010 	 つっちー 	 0 	 0 	 0 	 0 	 なし
40011 	 芳隆 	 0 	 0 	 0 	 0 	 なし
40012 	 gene 	 0 	 0 	 0 	 0 	 なし
40013 	 小太朗 	 0 	 0 	 0 	 0 	 なし
40014 	 はすきー 	 0 	 0 	 0 	 0 	 東京都
40015 	 みず 	 0 	 0 	 0 	 0 	 なし
40016 	 がい 	 0 	 0 	 0 	 0 	 なし
40017 	 樹亜 	 0 	 0 	 0 	 0 	 なし
40018 	 メッシ 	 0 	 0 	 0 	 0 	 なし
40019 	 kojiro 	 146 	 95 	 0 	 16 	 男性 - 東京都
40020 	 nero 	 0 	 0 	 0 	 0 	 なし
40021 	 kotatata 	 0 	 0 	 0 	 0 	 なし
40022 	 fall 	 0 	 0 	 0 	 0 	 なし
40023 	 oga 	 0 	 0 	 0 	 0 	 なし
40024 	 nmn11 	 0 	 0 	 0 	 0 	 なし
40025 	 りゅう 	 0 	 0 	 0 	 0 	 なし
40026 	 manbo 	 0 	 0 	 0 	 0 	 なし
40027 	 しまじろー 	 2 	 2 	 0 	 0 	 なし
40028 	 なっつあん 	 0 	 0 	 0 	 0 	 なし
40029 	 nekoasi 	 0 	 0 	 0 	 0 	 なし
40030 	 kaneda 	 0 	 0 	 0 	 0 	 なし
40031 	 じゅんぼー 	 1 	 1 	 0 	 0 	 なし
40032 	 龍はやぶさ 	 0 	 0 	 0 	 0 	 なし
