70001 	 satoshi 	 4 	 4 	 0 	 0 	 なし
70002 	 チャジー 	 0 	 0 	 0 	 0 	 なし
70003 	 ぷぷぷん 	 0 	 0 	 0 	 0 	 なし
70004 	 atomheartmother 	 0 	 0 	 0 	 0 	 なし
70005 	 ikkya 	 0 	 0 	 0 	 0 	 なし
70006 	 sorahana 	 0 	 0 	 0 	 0 	 なし
70007 	 bzb02501 	 0 	 0 	 0 	 0 	 なし
70008 	 kyon 	 0 	 0 	 0 	 0 	 なし
70009 	 タム 	 0 	 0 	 0 	 0 	 なし
70010 	 いけん 	 1 	 1 	 0 	 0 	 なし
70011 	 jino 	 0 	 0 	 0 	 0 	 男性
70012 	 moukotanmen 	 0 	 0 	 0 	 0 	 なし
70013 	 我が家は小さな水族館の館長 	 33 	 29 	 0 	 2 	 男性 - 神奈川県 (1966年生まれ)
70014 	 たあちゃん 	 0 	 0 	 0 	 0 	 なし
70015 	 maton 	 0 	 0 	 0 	 0 	 なし
70016 	 タピオラ 	 16 	 11 	 0 	 3 	 なし
70017 	 はせやん 	 0 	 0 	 0 	 0 	 なし
70018 	 Nao 	 7 	 6 	 0 	 0 	 なし
70019 	 たまねぎ 	 0 	 0 	 0 	 0 	 なし
70020 	 satoru 	 0 	 0 	 0 	 0 	 なし
70021 	 おーやマン 	 0 	 0 	 0 	 0 	 なし
70023 	 gm020 	 0 	 0 	 0 	 0 	 なし
70024 	 さかゐ 	 0 	 0 	 0 	 0 	 なし
70025 	 rabu 	 0 	 0 	 0 	 0 	 なし
70026 	 yama 	 0 	 0 	 0 	 0 	 男性 - 神奈川県
70027 	 ひでぼう 	 27 	 24 	 0 	 5 	 なし
70028 	 70mix 	 1 	 1 	 0 	 0 	 なし
70029 	 トラヴィス 	 0 	 0 	 0 	 0 	 なし
70030 	 shokuninshibu 	 0 	 0 	 0 	 0 	 なし
70031 	 ちずえもん 	 0 	 0 	 0 	 0 	 なし
70032 	 Ｔさん 	 0 	 0 	 0 	 0 	 なし
70033 	 hayato3502 	 0 	 0 	 0 	 0 	 なし
70035 	 taco 	 0 	 0 	 0 	 0 	 なし
70036 	 夢旅人 	 49 	 34 	 0 	 4 	 なし
70037 	 takayuki1016 	 0 	 0 	 0 	 0 	 なし
70038 	 dalio34 	 0 	 0 	 0 	 0 	 なし
70039 	 総帥こうへい 	 0 	 0 	 0 	 0 	 なし
70040 	 OHAMARO 	 0 	 0 	 0 	 0 	 なし
70041 	 百舌鳥 	 19 	 19 	 0 	 1 	 男性 (1981年生まれ)
70042 	 piroe 	 0 	 0 	 0 	 0 	 なし
70043 	 voxy 	 0 	 0 	 0 	 0 	 なし
70044 	 kikuvivi 	 10 	 8 	 0 	 1 	 なし
70045 	 detteiu 	 0 	 0 	 0 	 0 	 なし
70046 	 たぁ～坊 	 0 	 0 	 0 	 0 	 男性 - 神奈川県 (1965年生まれ)
70047 	 gmn 	 0 	 0 	 0 	 0 	 なし
70048 	 XX 	 1 	 1 	 0 	 0 	 なし
70049 	 dragonmitsuaki 	 1 	 1 	 0 	 0 	 なし
70050 	 みどり 	 0 	 0 	 0 	 0 	 男性 - 栃木県
70051 	 k2 	 0 	 0 	 0 	 0 	 なし
70052 	 Arshavin 	 2 	 2 	 0 	 0 	 なし
70053 	 けんたに 	 0 	 0 	 0 	 0 	 なし
70054 	 kawasaki31 	 0 	 0 	 0 	 0 	 なし
70055 	 炒飯 	 64 	 37 	 0 	 6 	 なし
70056 	 うっちー 	 1 	 1 	 0 	 0 	 なし
70057 	 ☆キク★ 	 0 	 0 	 0 	 0 	 なし
70058 	 ぴゃらら 	 2 	 2 	 0 	 0 	 なし
70059 	 くさぼう 	 0 	 0 	 1 	 0 	 なし
70060 	 R・MONSTER 	 4 	 4 	 0 	 0 	 なし
70061 	 vegaltenga 	 0 	 0 	 0 	 0 	 なし
70062 	 ゆーじ 	 0 	 0 	 0 	 0 	 なし
70063 	 いけちゃん 	 0 	 0 	 0 	 0 	 なし
70064 	 ローリーング 	 0 	 0 	 0 	 0 	 なし
70065 	 カン 	 0 	 0 	 0 	 0 	 なし
70066 	 kaname 	 0 	 0 	 0 	 0 	 なし
70067 	 ＫＥＩ 	 0 	 0 	 0 	 0 	 なし
70068 	 R 	 0 	 0 	 0 	 0 	 男性 - 神奈川県 (1984年生まれ)
70069 	 ぴぐみん 	 0 	 0 	 0 	 0 	 なし
70070 	 daiki 	 0 	 0 	 0 	 0 	 なし
70071 	 chearts 	 0 	 0 	 0 	 0 	 なし
70072 	 pikachuu 	 2 	 2 	 0 	 0 	 なし
70073 	 north666 	 0 	 0 	 0 	 0 	 なし
70074 	 KOOL 	 0 	 0 	 0 	 0 	 なし
70075 	 takaott 	 1 	 1 	 1 	 0 	 なし
70076 	 minoru60000 	 0 	 0 	 0 	 0 	 なし
70077 	 埼玉らーめん総統 	 1 	 1 	 0 	 1 	 なし
70078 	 こんちゃん 	 0 	 0 	 0 	 0 	 なし
70079 	 iMp 	 2 	 1 	 0 	 1 	 東京都
70080 	 ６５６５ 	 0 	 0 	 0 	 0 	 なし
70081 	 チャーミー 	 11 	 11 	 0 	 2 	 女性 - 東京都 (1987年生まれ)
70082 	 しおさば 	 0 	 0 	 0 	 0 	 なし
70083 	 ｋｊｒｈ 	 0 	 0 	 0 	 0 	 なし
70084 	 ちえままま 	 0 	 0 	 0 	 0 	 なし
70085 	 西のセバスチャン 	 0 	 0 	 0 	 0 	 なし
70086 	 pachikuri 	 0 	 0 	 0 	 0 	 なし
70087 	 ｏｎｄａ 	 0 	 0 	 0 	 0 	 なし
70088 	 sin777 	 0 	 0 	 0 	 0 	 男性 - 群馬県 (1984年生まれ)
70089 	 島美人 	 0 	 0 	 0 	 0 	 なし
70090 	 geli64 	 0 	 0 	 0 	 0 	 なし
70091 	 ちょこ 	 0 	 0 	 0 	 0 	 なし
70092 	 MAX 	 0 	 0 	 0 	 0 	 なし
70093 	 sajo 	 0 	 0 	 0 	 0 	 なし
70094 	 つけとろ 	 0 	 0 	 0 	 0 	 なし
70095 	 edomondo2008 	 0 	 0 	 0 	 0 	 なし
70096 	 yasgotty 	 0 	 0 	 0 	 0 	 なし
70097 	 ｌ２０００ 	 0 	 0 	 0 	 0 	 なし
70098 	 アイス 	 0 	 0 	 0 	 0 	 なし
70099 	 りなっち 	 0 	 0 	 0 	 0 	 女性 - 茨城県 (1994年生まれ)
70100 	 FooFighter 	 0 	 0 	 0 	 0 	 なし
70101 	 shin5rira 	 0 	 0 	 0 	 0 	 埼玉県 (1981年生まれ)
70102 	 マルス 	 0 	 0 	 0 	 0 	 なし
70103 	 けん 	 0 	 0 	 0 	 0 	 なし
70105 	 あきお 	 0 	 0 	 0 	 0 	 なし
70106 	 Ｋ 	 0 	 0 	 0 	 0 	 なし
70107 	 まー 	 107 	 67 	 0 	 9 	 女性 - 千葉県
70108 	 やぶへび 	 5 	 4 	 0 	 0 	 男性 - 熊本県 (1984年生まれ)
70109 	 friendly 	 0 	 0 	 0 	 0 	 なし
70110 	 とも 	 0 	 0 	 0 	 0 	 なし
70111 	 かとら 	 0 	 0 	 0 	 0 	 なし
70112 	 じろへい 	 0 	 0 	 0 	 0 	 なし
70113 	 ひのきとひなげしと治 	 3 	 3 	 0 	 1 	 男性 - 東京都 (1971年生まれ)
70114 	 あじさば 	 0 	 0 	 0 	 0 	 なし
70115 	 Mac 	 0 	 0 	 0 	 0 	 なし
70116 	 rin 	 0 	 0 	 0 	 0 	 なし
70117 	 meglio 	 0 	 0 	 0 	 0 	 なし
70118 	 ＢＯＳＳ 	 0 	 0 	 0 	 0 	 なし
70119 	 miena 	 0 	 0 	 0 	 0 	 なし
70120 	 亜斗夢 	 0 	 0 	 0 	 0 	 なし
70121 	 sugardaddy701 	 0 	 0 	 1 	 0 	 男性 - 東京都
70122 	 sanaloha 	 1 	 1 	 0 	 0 	 男性 - 東京都
70123 	 だいちゃん 	 0 	 0 	 0 	 0 	 なし
70124 	 カメ 	 21 	 15 	 0 	 2 	 なし
70125 	 ｇｐｚ７５０ｒ 	 4 	 2 	 0 	 0 	 なし
70126 	 taeko 	 0 	 0 	 0 	 0 	 なし
70127 	 すがひろ 	 4 	 4 	 0 	 1 	 なし
70128 	 やまおとこ 	 0 	 0 	 0 	 0 	 なし
70129 	 choco0299 	 0 	 0 	 0 	 0 	 なし
70130 	 YasukiYuzawa 	 0 	 0 	 0 	 0 	 なし
70131 	 カマジ 	 0 	 0 	 0 	 0 	 なし
70132 	 つちのこ 	 11 	 10 	 0 	 0 	 なし
70133 	 YasukiYuzawa 	 0 	 0 	 0 	 0 	 なし
70134 	 サンポート 	 2 	 2 	 0 	 0 	 男性 - 東京都
70135 	 ＮＡＯ 	 0 	 0 	 0 	 0 	 なし
70136 	 ヒルアンドン 	 0 	 0 	 0 	 0 	 なし
70137 	 ぱんだ 	 0 	 0 	 0 	 0 	 なし
70138 	 tak::: 	 4 	 4 	 0 	 2 	 なし
70139 	 イシダ 	 0 	 0 	 0 	 0 	 なし
70140 	 週一ペース 	 0 	 0 	 0 	 0 	 なし
70141 	 ぱた 	 0 	 0 	 0 	 0 	 なし
70142 	 blackzone 	 0 	 0 	 0 	 0 	 なし
70143 	 まーさんです 	 0 	 0 	 0 	 0 	 なし
70144 	 ゆぅゃ 	 0 	 0 	 0 	 0 	 女性 - 千葉県
70145 	 まーくん 	 0 	 0 	 0 	 0 	 なし
70146 	 masa 	 0 	 0 	 0 	 0 	 なし
70147 	 きっちー 	 0 	 0 	 0 	 0 	 なし
70148 	 まちゃ 	 0 	 0 	 0 	 0 	 なし
70149 	 to-masa 	 0 	 0 	 0 	 0 	 なし
70150 	 まー婆 	 0 	 0 	 0 	 0 	 なし
70151 	 hiropon09jpt 	 0 	 0 	 0 	 0 	 なし
70152 	 asuka 	 0 	 0 	 0 	 0 	 なし
70154 	 じん１２１２ 	 0 	 0 	 0 	 0 	 なし
70155 	 Raaman 	 3 	 3 	 0 	 0 	 なし
70156 	 vit 	 0 	 0 	 0 	 0 	 なし
70157 	 まじ 	 0 	 0 	 0 	 0 	 なし
70158 	 あきなるり 	 0 	 0 	 0 	 0 	 なし
70159 	 king 	 0 	 0 	 0 	 0 	 なし
70160 	 ヒデ 	 0 	 0 	 2 	 0 	 なし
70161 	 kunta3 	 0 	 0 	 0 	 0 	 なし
70162 	 でぃー 	 0 	 0 	 0 	 0 	 なし
70163 	 スライス 	 0 	 0 	 0 	 0 	 なし
70164 	 ひろし 	 0 	 0 	 0 	 0 	 なし
70165 	 Ｔシャツ 	 1 	 1 	 0 	 0 	 なし
70166 	 レイ 	 0 	 0 	 0 	 0 	 なし
70167 	 takuyayako2001 	 0 	 0 	 0 	 0 	 なし
70168 	 @@@ 	 23 	 23 	 0 	 4 	 なし
70169 	 シュキ 	 3 	 3 	 0 	 0 	 なし
70170 	 まさる 	 0 	 0 	 0 	 0 	 なし
70171 	 のにちん 	 0 	 0 	 0 	 0 	 なし
70172 	 さくらまる 	 0 	 0 	 0 	 0 	 なし
70173 	 shigelus 	 0 	 0 	 0 	 0 	 なし
70174 	 らーめんタロウ 	 0 	 0 	 0 	 0 	 なし
70175 	 よっちゃん 	 0 	 0 	 0 	 0 	 なし
70176 	 keigo 	 0 	 0 	 0 	 0 	 なし
70177 	 トッキー 	 7 	 7 	 0 	 0 	 なし
70178 	 iru 	 5 	 5 	 0 	 0 	 東京都 (1984年生まれ)
70179 	 QL 	 1 	 1 	 0 	 0 	 なし
70180 	 0029 	 0 	 0 	 0 	 0 	 なし
70181 	 さんよん 	 0 	 0 	 0 	 0 	 なし
70182 	 ゆうちん 	 0 	 0 	 0 	 0 	 なし
70183 	 ばでい 	 0 	 0 	 0 	 0 	 なし
70184 	 tomo 	 0 	 0 	 0 	 0 	 なし
70185 	 fugang 	 0 	 0 	 0 	 0 	 なし
70186 	 一日三麺 	 5 	 5 	 0 	 1 	 男性 - 埼玉県 (1970年生まれ)
70187 	 hiro3851 	 0 	 0 	 0 	 0 	 なし
70188 	 けやき 	 0 	 0 	 0 	 0 	 なし
70189 	 ホロホロ蝶 	 14 	 12 	 0 	 0 	 なし
70190 	 うさ 	 0 	 0 	 0 	 0 	 なし
70191 	 nakajimalassie 	 0 	 0 	 0 	 0 	 なし
70192 	 hoide 	 0 	 0 	 0 	 0 	 なし
70193 	 ジャムおじちゃん（停滞期） 	 1163 	 790 	 1 	 3130 	 男性 - 東京都
70194 	 テングー 	 0 	 0 	 0 	 0 	 男性 - 北海道 (1975年生まれ)
70195 	 しいさあ 	 0 	 0 	 0 	 0 	 女性 (1988年生まれ)
